WARNING: System properties and/or JVM args set.  Consider using --dry-run or --exec
0    [main] INFO  org.eclipse.jetty.server.Server  – jetty-8.1.10.v20130312
25   [main] INFO  org.eclipse.jetty.deploy.providers.ScanningAppProvider  – Deployment monitor /opt/solr/solr-4.10.2/hdp/contexts at interval 0
29   [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  – Deployable added: /opt/solr/solr-4.10.2/hdp/contexts/banana-context.xml
120  [main] INFO  org.eclipse.jetty.webapp.WebInfConfiguration  – Extract jar:file:/opt/solr/solr-4.10.2/hdp/webapps/banana.war!/ to /opt/banana/latest/banana-webapp/webapp
313  [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor  – NO JSP Support for /banana, did not find org.apache.jasper.servlet.JspServlet
343  [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  – Deployable added: /opt/solr/solr-4.10.2/hdp/contexts/solr-jetty-context.xml
1331 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor  – NO JSP Support for /solr, did not find org.apache.jasper.servlet.JspServlet
31755 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.extraction.ExtractingRequestHandler
31755 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /update/extract: solr.extraction.ExtractingRequestHandler
31755 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.FieldAnalysisRequestHandler
31755 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /analysis/field: solr.FieldAnalysisRequestHandler
31756 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.DocumentAnalysisRequestHandler
31756 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /analysis/document: solr.DocumentAnalysisRequestHandler
31757 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /admin/: solr.admin.AdminHandlers
31759 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /admin/ping: solr.PingRequestHandler
31762 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /debug/dump: solr.DumpRequestHandler
31773 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /replication: solr.ReplicationHandler
31773 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.SearchHandler
31773 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /spell: solr.SearchHandler
31774 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.SearchHandler
31774 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /tvrh: solr.SearchHandler
31774 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.SearchHandler
31774 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /terms: solr.SearchHandler
31775 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.SearchHandler
31775 [qtp631383787-13] INFO  org.apache.solr.core.RequestHandlers  – created /elevate: solr.SearchHandler
31788 [qtp631383787-13] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
31790 [qtp631383787-13] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
31791 [qtp631383787-13] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
31791 [qtp631383787-13] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
31792 [qtp631383787-13] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
31793 [qtp631383787-13] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
31793 [qtp631383787-13] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
31828 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – Hard AutoCommit: if uncommited for 15000ms; 
31828 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – Soft AutoCommit: disabled
31857 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – SolrDeletionPolicy.onInit: commits: num=1
	commit{dir=NRTCachingDirectory(HdfsDirectory@735b8caa lockFactory=org.apache.solr.store.hdfs.HdfsLockFactory@5c342a90; maxCacheMB=192.0 maxMergeSizeMB=16.0),segFN=segments_1,generation=1}
31857 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – newest commit generation = 1
31862 [qtp631383787-13] INFO  org.apache.solr.search.SolrIndexSearcher  – Opening Searcher@c40c545[tweets] main
31867 [qtp631383787-13] INFO  org.apache.solr.rest.ManagedResourceStorage  – File-based storage initialized to use dir: /opt/solr/latest/hdp/solr/tweets/conf
31868 [qtp631383787-13] INFO  org.apache.solr.rest.RestManager  – Initializing RestManager with initArgs: {storageDir=/opt/solr/latest/hdp/solr/tweets/conf}
31875 [qtp631383787-13] INFO  org.apache.solr.rest.ManagedResourceStorage  – Reading _rest_managed.json using file:dir=/opt/solr/latest/hdp/solr/tweets/conf
31880 [qtp631383787-13] INFO  org.apache.solr.rest.ManagedResourceStorage  – Loaded LinkedHashMap at path _rest_managed.json using file:dir=/opt/solr/latest/hdp/solr/tweets/conf
31880 [qtp631383787-13] INFO  org.apache.solr.rest.ManagedResource  – Loaded initArgs {} for /rest/managed
31881 [qtp631383787-13] INFO  org.apache.solr.rest.RestManager  – Initializing 0 registered ManagedResources
31881 [qtp631383787-13] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Initializing spell checkers
31885 [qtp631383787-13] INFO  org.apache.solr.spelling.DirectSolrSpellChecker  – init: {name=default,field=text,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
31890 [qtp631383787-13] INFO  org.apache.solr.handler.component.SpellCheckComponent  – No queryConverter defined, using default converter
31892 [qtp631383787-13] INFO  org.apache.solr.handler.component.QueryElevationComponent  – Loading QueryElevation from: /opt/solr/latest/hdp/solr/tweets/conf/elevate.xml
31921 [qtp631383787-13] INFO  org.apache.solr.handler.ReplicationHandler  – Commits will be reserved for  10000
31921 [searcherExecutor-6-thread-1] INFO  org.apache.solr.core.SolrCore  – QuerySenderListener sending requests to Searcher@c40c545[tweets] main{StandardDirectoryReader(segments_1:1:nrt)}
31923 [searcherExecutor-6-thread-1] INFO  org.apache.solr.core.SolrCore  – QuerySenderListener done.
31924 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: default
31924 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: wordbreak
31925 [searcherExecutor-6-thread-1] INFO  org.apache.solr.core.SolrCore  – [tweets] Registered new searcher Searcher@c40c545[tweets] main{StandardDirectoryReader(segments_1:1:nrt)}
31925 [qtp631383787-13] INFO  org.apache.solr.core.CoreContainer  – registering core: tweets
31929 [qtp631383787-13] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={instanceDir=/opt/solr/latest/hdp/solr/tweets&name=tweets&action=CREATE} status=0 QTime=2534 
32087 [qtp631383787-12] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=13 
32148 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=62 
32172 [qtp631383787-11] INFO  org.apache.solr.core.SolrCore  – UnInverted multi-valued field {field=tag_ss,memSize=4288,tindexSize=0,time=0,phase1=0,nTerms=0,bigTerms=0,termInstances=0,uses=0}
32176 [qtp631383787-15] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=81 
32176 [qtp631383787-11] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=78 
32186 [qtp631383787-11] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=5 
32193 [qtp631383787-15] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=12 
32198 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=104 
32198 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=100 
32198 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=41 
32213 [qtp631383787-16] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=120 
33771 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
33774 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
33777 [qtp631383787-15] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
33779 [qtp631383787-16] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=10 
33780 [qtp631383787-11] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
33780 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=1 
33782 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=1 
33782 [qtp631383787-16] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=1 
33784 [qtp631383787-15] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
33862 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=89 
35185 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
36380 [qtp631383787-17] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=12 
36391 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
36513 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
36553 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
36592 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
36640 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=1 
36878 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=1 
38318 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=1 
38941 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
39067 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=45 
39761 [qtp631383787-16] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
39765 [qtp631383787-11] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=2 
39767 [qtp631383787-17] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=11 
39770 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
39770 [qtp631383787-15] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=0 
39772 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=1 
39773 [qtp631383787-16] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
39774 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
39775 [qtp631383787-11] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=1 
39820 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=58 
42761 [qtp631383787-11] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
42762 [qtp631383787-16] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
42763 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
42764 [qtp631383787-15] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=1 
42767 [qtp631383787-16] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=1 
42768 [qtp631383787-12] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=11 
42769 [qtp631383787-15] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
42767 [qtp631383787-11] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
42772 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=0 
42801 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=40 
45765 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
45768 [qtp631383787-15] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
45770 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
45772 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=1 
45772 [qtp631383787-16] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
45774 [qtp631383787-15] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=1 
45777 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=1 
45778 [qtp631383787-14] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=15 
45777 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=1 
45807 [qtp631383787-11] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=41 
48770 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
